RecordID,Type,EntityID,Detail,Quantity_Value,Phone_Status,Password
4107,Product,P4107,Variant_Blue-M,17,N/A,N/A
4108,Product,P4108,Variant_Blue-L,44,N/A,N/A
4109,Product,P4109,Variant_Blue-L,48,N/A,N/A
4110,Product,P4110,Variant_Red-L,97,N/A,N/A
4111,Product,P4111,Variant_Red-L,86,N/A,N/A
4112,Product,P4112,Variant_Blue-M,32,N/A,N/A
4113,Product,P4113,Variant_Red-M,55,N/A,N/A
4114,Product,P4114,Variant_Blue-M,105,N/A,N/A
4115,Product,P4115,Variant_Blue-L,97,N/A,N/A
4116,Product,P4116,Variant_Red-L,78,N/A,N/A
4117,Product,P4117,Variant_Red-L,105,N/A,N/A
4118,Product,P4118,Variant_Red-M,96,N/A,N/A
4119,Product,P4119,Variant_Blue-M,62,N/A,N/A
4120,Product,P4120,Variant_Blue-M,73,N/A,N/A
4121,Product,P4121,Variant_Red-M,90,N/A,N/A
4122,Product,P4122,Variant_Red-M,54,N/A,N/A
4123,Product,P4123,Variant_Red-L,32,N/A,N/A
4124,Product,P4124,Variant_Red-M,88,N/A,N/A
4125,Product,P4125,Variant_Red-L,61,N/A,N/A
4126,Product,P4126,Variant_Red-M,59,N/A,N/A
4127,Product,P4127,Variant_Red-M,14,N/A,N/A
4128,Product,P4128,Variant_Red-L,19,N/A,N/A
4129,Product,P4129,Variant_Blue-M,74,N/A,N/A
4130,Product,P4130,Variant_Blue-M,26,N/A,N/A
4131,Product,P4131,Variant_Blue-L,38,N/A,N/A
4132,Product,P4132,Variant_Red-M,50,N/A,N/A
4133,Product,P4133,Variant_Blue-M,63,N/A,N/A
4134,Product,P4134,Variant_Red-M,21,N/A,N/A
4135,Product,P4135,Variant_Red-M,22,N/A,N/A
4136,Product,P4136,Variant_Blue-M,21,N/A,N/A
4137,Product,P4137,Variant_Red-M,21,N/A,N/A
4138,Product,P4138,Variant_Blue-M,96,N/A,N/A
4139,Product,P4139,Variant_Red-M,72,N/A,N/A
4140,Product,P4140,Variant_Red-L,65,N/A,N/A
4141,Product,P4141,Variant_Blue-L,97,N/A,N/A
4142,Product,P4142,Variant_Blue-L,18,N/A,N/A
4143,Product,P4143,Variant_Blue-M,54,N/A,N/A
4144,Product,P4144,Variant_Blue-M,59,N/A,N/A
4145,Product,P4145,Variant_Red-M,31,N/A,N/A
4146,Product,P4146,Variant_Blue-M,20,N/A,N/A
4147,Product,P4147,Variant_Red-M,84,N/A,N/A
4148,Product,P4148,Variant_Blue-M,69,N/A,N/A
4149,Product,P4149,Variant_Blue-M,76,N/A,N/A
4150,Product,P4150,Variant_Blue-M,64,N/A,N/A
4151,Product,P4151,Variant_Red-M,94,N/A,N/A
4152,Product,P4152,Variant_Blue-M,14,N/A,N/A
4153,Product,P4153,Variant_Red-L,79,N/A,N/A
4154,Product,P4154,Variant_Blue-L,89,N/A,N/A
4155,Product,P4155,Variant_Red-L,56,N/A,N/A
4156,Product,P4156,Variant_Blue-L,72,N/A,N/A
4157,Product,P4157,Variant_Blue-M,88,N/A,N/A
4158,Product,P4158,Variant_Red-L,15,N/A,N/A
4159,Product,P4159,Variant_Blue-L,101,N/A,N/A
4160,Product,P4160,Variant_Blue-L,27,N/A,N/A
4161,Product,P4161,Variant_Red-M,62,N/A,N/A
4162,Product,P4162,Variant_Red-L,39,N/A,N/A
4163,Product,P4163,Variant_Red-M,39,N/A,N/A
4164,Product,P4164,Variant_Red-M,55,N/A,N/A
4165,Product,P4165,Variant_Blue-M,54,N/A,N/A
4166,Product,P4166,Variant_Red-L,93,N/A,N/A
4167,Product,P4167,Variant_Red-L,57,N/A,N/A
4168,Product,P4168,Variant_Blue-M,86,N/A,N/A
4169,Product,P4169,Variant_Blue-L,94,N/A,N/A
4170,Product,P4170,Variant_Red-L,82,N/A,N/A
4171,Product,P4171,Variant_Red-M,40,N/A,N/A
4172,Product,P4172,Variant_Red-L,41,N/A,N/A
4173,Product,P4173,Variant_Blue-L,13,N/A,N/A
4174,Product,P4174,Variant_Red-L,17,N/A,N/A
4175,Product,P4175,Variant_Red-M,60,N/A,N/A
4176,Product,P4176,Variant_Blue-L,91,N/A,N/A
4177,Product,P4177,Variant_Blue-L,42,N/A,N/A
4178,Product,P4178,Variant_Red-L,37,N/A,N/A
4179,Product,P4179,Variant_Red-L,19,N/A,N/A
4180,Product,P4180,Variant_Blue-L,13,N/A,N/A
4181,Product,P4181,Variant_Red-M,11,N/A,N/A
4182,Product,P4182,Variant_Blue-M,14,N/A,N/A
4183,Product,P4183,Variant_Red-L,64,N/A,N/A
4184,Product,P4184,Variant_Blue-L,64,N/A,N/A
4185,Product,P4185,Variant_Blue-M,82,N/A,N/A
4186,Product,P4186,Variant_Red-L,87,N/A,N/A
4187,Product,P4187,Variant_Blue-L,91,N/A,N/A
4188,Product,P4188,Variant_Blue-M,23,N/A,N/A
4189,Product,P4189,Variant_Red-M,37,N/A,N/A
4190,Product,P4190,Variant_Blue-L,34,N/A,N/A
4191,Product,P4191,Variant_Red-L,57,N/A,N/A
4192,Product,P4192,Variant_Blue-M,24,N/A,N/A
4193,Product,P4193,Variant_Blue-M,69,N/A,N/A
4194,Product,P4194,Variant_Red-L,23,N/A,N/A
4195,Product,P4195,Variant_Blue-L,39,N/A,N/A
4196,Product,P4196,Variant_Red-M,23,N/A,N/A
4197,Product,P4197,Variant_Blue-L,31,N/A,N/A
4198,Product,P4198,Variant_Blue-M,35,N/A,N/A
4199,Product,P4199,Variant_Red-L,97,N/A,N/A
4200,Product,P4200,Variant_Blue-L,64,N/A,N/A
4201,Product,P4201,Variant_Blue-M,100,N/A,N/A
4202,Product,P4202,Variant_Blue-M,109,N/A,N/A
4203,Product,P4203,Variant_Blue-L,103,N/A,N/A
4204,Product,P4204,Variant_Blue-M,12,N/A,N/A
4205,Product,P4205,Variant_Blue-L,107,N/A,N/A
4206,Product,P4206,Variant_Red-M,73,N/A,N/A
4207,Product,P4207,Variant_Red-L,23,N/A,N/A
4208,Product,P4208,Variant_Red-M,44,N/A,N/A
4209,Product,P4209,Variant_Blue-L,76,N/A,N/A
4210,Product,P4210,Variant_Red-M,107,N/A,N/A
4211,Product,P4211,Variant_Red-L,72,N/A,N/A
4212,Product,P4212,Variant_Red-L,86,N/A,N/A
4213,Product,P4213,Variant_Red-L,92,N/A,N/A
4214,Product,P4214,Variant_Red-M,102,N/A,N/A
4215,Product,P4215,Variant_Red-M,108,N/A,N/A
4216,Product,P4216,Variant_Blue-L,62,N/A,N/A
4217,Product,P4217,Variant_Red-M,73,N/A,N/A
4218,Product,P4218,Variant_Red-L,29,N/A,N/A
4219,Product,P4219,Variant_Red-L,88,N/A,N/A
4220,Product,P4220,Variant_Blue-L,22,N/A,N/A
4221,Product,P4221,Variant_Red-M,94,N/A,N/A
4222,Product,P4222,Variant_Red-L,101,N/A,N/A
4223,Product,P4223,Variant_Blue-M,85,N/A,N/A
4224,Product,P4224,Variant_Blue-M,26,N/A,N/A
4225,Product,P4225,Variant_Red-L,74,N/A,N/A
4226,Product,P4226,Variant_Red-M,59,N/A,N/A
4227,Product,P4227,Variant_Red-M,73,N/A,N/A
4228,Product,P4228,Variant_Blue-M,83,N/A,N/A
4229,Product,P4229,Variant_Red-L,51,N/A,N/A
4230,Product,P4230,Variant_Red-L,65,N/A,N/A
4231,Product,P4231,Variant_Blue-M,102,N/A,N/A
4232,Product,P4232,Variant_Blue-M,57,N/A,N/A
4233,Product,P4233,Variant_Blue-L,43,N/A,N/A
4234,Product,P4234,Variant_Blue-L,72,N/A,N/A
4235,Product,P4235,Variant_Red-M,14,N/A,N/A
4236,Product,P4236,Variant_Red-M,13,N/A,N/A
4237,Product,P4237,Variant_Red-M,86,N/A,N/A
4238,Product,P4238,Variant_Red-M,66,N/A,N/A
4239,Product,P4239,Variant_Blue-L,69,N/A,N/A
4240,Product,P4240,Variant_Red-L,98,N/A,N/A
4241,Product,P4241,Variant_Red-M,34,N/A,N/A
4242,Product,P4242,Variant_Blue-M,79,N/A,N/A
4243,Product,P4243,Variant_Red-M,97,N/A,N/A
4244,Product,P4244,Variant_Red-M,44,N/A,N/A
4245,Product,P4245,Variant_Blue-L,73,N/A,N/A
4246,Product,P4246,Variant_Red-M,34,N/A,N/A
4247,Product,P4247,Variant_Red-M,109,N/A,N/A
4248,Product,P4248,Variant_Red-M,58,N/A,N/A
4249,Product,P4249,Variant_Red-M,71,N/A,N/A
4250,Product,P4250,Variant_Red-M,57,N/A,N/A
4251,Product,P4251,Variant_Red-M,30,N/A,N/A
4252,Product,P4252,Variant_Red-L,35,N/A,N/A
4253,Product,P4253,Variant_Blue-L,31,N/A,N/A
4254,Product,P4254,Variant_Blue-L,24,N/A,N/A
4255,Product,P4255,Variant_Red-M,29,N/A,N/A
4256,Product,P4256,Variant_Red-M,18,N/A,N/A
4257,Product,P4257,Variant_Red-M,94,N/A,N/A
4258,Product,P4258,Variant_Blue-L,27,N/A,N/A
4259,Product,P4259,Variant_Blue-L,97,N/A,N/A
4260,Product,P4260,Variant_Red-L,68,N/A,N/A
4261,Product,P4261,Variant_Red-L,96,N/A,N/A
4262,Product,P4262,Variant_Blue-L,45,N/A,N/A
4263,Product,P4263,Variant_Red-M,13,N/A,N/A
4264,Product,P4264,Variant_Blue-M,51,N/A,N/A
4265,Product,P4265,Variant_Blue-L,74,N/A,N/A
4266,Product,P4266,Variant_Red-M,51,N/A,N/A
4267,Product,P4267,Variant_Red-L,108,N/A,N/A
4268,Product,P4268,Variant_Red-M,24,N/A,N/A
4269,Product,P4269,Variant_Blue-M,11,N/A,N/A
4270,Product,P4270,Variant_Blue-M,71,N/A,N/A
4271,Product,P4271,Variant_Red-M,71,N/A,N/A
4272,Product,P4272,Variant_Blue-L,25,N/A,N/A
4273,Product,P4273,Variant_Red-L,35,N/A,N/A
4274,Product,P4274,Variant_Red-L,21,N/A,N/A
4275,Product,P4275,Variant_Blue-L,106,N/A,N/A
4276,Product,P4276,Variant_Blue-L,37,N/A,N/A
4277,Product,P4277,Variant_Blue-M,68,N/A,N/A
4278,Product,P4278,Variant_Red-L,57,N/A,N/A
4279,Product,P4279,Variant_Blue-L,76,N/A,N/A
4280,Product,P4280,Variant_Blue-L,103,N/A,N/A
4281,Product,P4281,Variant_Blue-L,14,N/A,N/A
4282,Product,P4282,Variant_Blue-L,42,N/A,N/A
4283,Product,P4283,Variant_Blue-M,57,N/A,N/A
4284,Product,P4284,Variant_Blue-M,76,N/A,N/A
4285,Product,P4285,Variant_Blue-M,63,N/A,N/A
4286,Product,P4286,Variant_Red-M,93,N/A,N/A
4287,Product,P4287,Variant_Red-L,71,N/A,N/A
4288,Product,P4288,Variant_Blue-L,69,N/A,N/A
4289,Product,P4289,Variant_Red-L,10,N/A,N/A
4290,Product,P4290,Variant_Red-L,80,N/A,N/A
4291,Product,P4291,Variant_Blue-M,91,N/A,N/A
4292,Product,P4292,Variant_Blue-M,57,N/A,N/A
4293,Product,P4293,Variant_Red-M,20,N/A,N/A
4294,Product,P4294,Variant_Blue-L,62,N/A,N/A
4295,Product,P4295,Variant_Blue-L,42,N/A,N/A
4296,Product,P4296,Variant_Red-M,63,N/A,N/A
4297,Product,P4297,Variant_Blue-M,53,N/A,N/A
4298,Product,P4298,Variant_Blue-M,71,N/A,N/A
4299,Product,P4299,Variant_Blue-M,13,N/A,N/A
4300,Product,P4300,Variant_Red-L,29,N/A,N/A
4301,Product,P4301,Variant_Red-M,43,N/A,N/A
4302,Product,P4302,Variant_Red-M,42,N/A,N/A
4303,Product,P4303,Variant_Blue-L,59,N/A,N/A
4304,Product,P4304,Variant_Blue-M,103,N/A,N/A
4305,Product,P4305,Variant_Red-M,39,N/A,N/A
4306,Product,P4306,Variant_Blue-L,69,N/A,N/A
4307,Product,P4307,Variant_Blue-M,10,N/A,N/A
4308,Product,P4308,Variant_Blue-L,76,N/A,N/A
4309,Product,P4309,Variant_Red-L,82,N/A,N/A
4310,Product,P4310,Variant_Blue-M,55,N/A,N/A
4311,Product,P4311,Variant_Red-M,23,N/A,N/A
4312,Product,P4312,Variant_Red-M,62,N/A,N/A
4313,Product,P4313,Variant_Red-M,52,N/A,N/A
4314,Product,P4314,Variant_Red-L,37,N/A,N/A
4315,Product,P4315,Variant_Blue-M,34,N/A,N/A
4316,Product,P4316,Variant_Red-L,36,N/A,N/A
4317,Product,P4317,Variant_Blue-M,48,N/A,N/A
4318,Product,P4318,Variant_Blue-M,98,N/A,N/A
4319,Product,P4319,Variant_Red-M,63,N/A,N/A
4320,Product,P4320,Variant_Red-M,54,N/A,N/A
4321,Product,P4321,Variant_Red-M,102,N/A,N/A
4322,Product,P4322,Variant_Red-M,86,N/A,N/A
4323,Product,P4323,Variant_Red-L,47,N/A,N/A
4324,Product,P4324,Variant_Red-M,58,N/A,N/A
4325,Product,P4325,Variant_Blue-M,105,N/A,N/A
4326,Product,P4326,Variant_Blue-M,52,N/A,N/A
4327,Product,P4327,Variant_Blue-M,38,N/A,N/A
4328,Product,P4328,Variant_Blue-M,70,N/A,N/A
4329,Product,P4329,Variant_Red-L,34,N/A,N/A
4330,Product,P4330,Variant_Blue-M,93,N/A,N/A
4331,Product,P4331,Variant_Blue-M,19,N/A,N/A
4332,Product,P4332,Variant_Blue-M,96,N/A,N/A
4333,Product,P4333,Variant_Blue-L,58,N/A,N/A
4334,Product,P4334,Variant_Blue-L,24,N/A,N/A
4335,Product,P4335,Variant_Blue-M,14,N/A,N/A
4336,Product,P4336,Variant_Red-M,109,N/A,N/A
4337,Product,P4337,Variant_Blue-L,51,N/A,N/A
4338,Product,P4338,Variant_Red-M,29,N/A,N/A
4339,Product,P4339,Variant_Blue-M,101,N/A,N/A
4340,Product,P4340,Variant_Blue-M,79,N/A,N/A
4341,Product,P4341,Variant_Red-M,90,N/A,N/A
4342,Product,P4342,Variant_Blue-M,63,N/A,N/A
4343,Product,P4343,Variant_Red-M,95,N/A,N/A
4344,Product,P4344,Variant_Red-M,108,N/A,N/A
4345,Product,P4345,Variant_Blue-M,29,N/A,N/A
4346,Product,P4346,Variant_Red-L,29,N/A,N/A
4347,Product,P4347,Variant_Blue-L,83,N/A,N/A
4348,Product,P4348,Variant_Blue-M,106,N/A,N/A
4349,Product,P4349,Variant_Blue-L,41,N/A,N/A
4350,Product,P4350,Variant_Blue-M,106,N/A,N/A
4351,Product,P4351,Variant_Blue-L,35,N/A,N/A
4352,Product,P4352,Variant_Red-M,100,N/A,N/A
4353,Product,P4353,Variant_Blue-M,91,N/A,N/A
4354,Product,P4354,Variant_Red-L,100,N/A,N/A
4355,Product,P4355,Variant_Red-M,83,N/A,N/A
4356,Product,P4356,Variant_Blue-L,44,N/A,N/A
4357,Product,P4357,Variant_Red-M,83,N/A,N/A
4358,Product,P4358,Variant_Blue-M,83,N/A,N/A
4359,Product,P4359,Variant_Blue-M,58,N/A,N/A
4360,Product,P4360,Variant_Red-L,12,N/A,N/A
4361,Product,P4361,Variant_Red-L,24,N/A,N/A
4362,Product,P4362,Variant_Red-L,58,N/A,N/A
4363,Product,P4363,Variant_Red-L,78,N/A,N/A
4364,Product,P4364,Variant_Red-L,66,N/A,N/A
4365,Product,P4365,Variant_Blue-M,38,N/A,N/A
4366,Product,P4366,Variant_Blue-M,91,N/A,N/A
4367,Product,P4367,Variant_Blue-M,65,N/A,N/A
4368,Product,P4368,Variant_Blue-M,53,N/A,N/A
4369,Product,P4369,Variant_Red-M,34,N/A,N/A
4370,Product,P4370,Variant_Red-L,79,N/A,N/A
4371,Product,P4371,Variant_Red-L,41,N/A,N/A
4372,Product,P4372,Variant_Blue-L,45,N/A,N/A
4373,Product,P4373,Variant_Blue-M,72,N/A,N/A
4374,Product,P4374,Variant_Red-M,81,N/A,N/A
4375,Product,P4375,Variant_Red-L,62,N/A,N/A
4376,Product,P4376,Variant_Blue-M,98,N/A,N/A
4377,Product,P4377,Variant_Blue-L,83,N/A,N/A
4378,Product,P4378,Variant_Blue-M,31,N/A,N/A
4379,Product,P4379,Variant_Blue-M,34,N/A,N/A
4380,Product,P4380,Variant_Blue-L,19,N/A,N/A
4381,Product,P4381,Variant_Blue-L,19,N/A,N/A
4382,Product,P4382,Variant_Blue-L,77,N/A,N/A
4383,Product,P4383,Variant_Red-M,107,N/A,N/A
4384,Product,P4384,Variant_Blue-L,66,N/A,N/A
4385,Product,P4385,Variant_Blue-M,25,N/A,N/A
4386,Product,P4386,Variant_Blue-M,86,N/A,N/A
4387,Product,P4387,Variant_Red-L,68,N/A,N/A
4388,Product,P4388,Variant_Red-M,78,N/A,N/A
4389,Product,P4389,Variant_Red-M,84,N/A,N/A
4390,Product,P4390,Variant_Red-M,23,N/A,N/A
4391,Product,P4391,Variant_Red-M,40,N/A,N/A
4392,Product,P4392,Variant_Blue-L,83,N/A,N/A
4393,Product,P4393,Variant_Blue-M,99,N/A,N/A
4394,Product,P4394,Variant_Red-M,33,N/A,N/A
4395,Product,P4395,Variant_Blue-M,49,N/A,N/A
4396,Product,P4396,Variant_Blue-M,67,N/A,N/A
4397,Product,P4397,Variant_Red-M,85,N/A,N/A
4398,Product,P4398,Variant_Blue-L,58,N/A,N/A
4399,Product,P4399,Variant_Blue-L,29,N/A,N/A
4400,Product,P4400,Variant_Red-M,12,N/A,N/A
4401,Product,P4401,Variant_Blue-L,79,N/A,N/A
4402,Product,P4402,Variant_Blue-L,16,N/A,N/A
4403,Product,P4403,Variant_Blue-M,36,N/A,N/A
4404,Product,P4404,Variant_Red-L,42,N/A,N/A
4405,Product,P4405,Variant_Red-M,28,N/A,N/A
4406,Product,P4406,Variant_Red-M,106,N/A,N/A
4407,Product,P4407,Variant_Red-L,32,N/A,N/A
4408,Product,P4408,Variant_Blue-M,23,N/A,N/A
4409,Product,P4409,Variant_Blue-M,99,N/A,N/A
4410,Product,P4410,Variant_Red-M,36,N/A,N/A
4411,Product,P4411,Variant_Red-M,10,N/A,N/A
4412,Product,P4412,Variant_Red-L,17,N/A,N/A
4413,Product,P4413,Variant_Red-L,94,N/A,N/A
4414,Product,P4414,Variant_Blue-L,40,N/A,N/A
4415,Product,P4415,Variant_Blue-M,39,N/A,N/A
4416,Product,P4416,Variant_Blue-M,103,N/A,N/A
4417,Product,P4417,Variant_Blue-L,43,N/A,N/A
4418,Product,P4418,Variant_Blue-L,85,N/A,N/A
4419,Product,P4419,Variant_Blue-L,106,N/A,N/A
4420,Product,P4420,Variant_Red-L,48,N/A,N/A
4421,Product,P4421,Variant_Blue-L,89,N/A,N/A
4422,Product,P4422,Variant_Blue-M,106,N/A,N/A
4423,Product,P4423,Variant_Red-L,55,N/A,N/A
4424,Product,P4424,Variant_Blue-L,51,N/A,N/A
4425,Product,P4425,Variant_Blue-L,16,N/A,N/A
4426,Product,P4426,Variant_Blue-L,51,N/A,N/A
4427,Product,P4427,Variant_Blue-L,43,N/A,N/A
4428,Product,P4428,Variant_Blue-M,42,N/A,N/A
4429,Product,P4429,Variant_Blue-L,57,N/A,N/A
4430,Product,P4430,Variant_Blue-L,47,N/A,N/A
4431,Product,P4431,Variant_Blue-L,55,N/A,N/A
4432,Product,P4432,Variant_Red-L,22,N/A,N/A
4433,Product,P4433,Variant_Blue-L,44,N/A,N/A
4434,Product,P4434,Variant_Blue-L,89,N/A,N/A
4435,Product,P4435,Variant_Blue-L,28,N/A,N/A
4436,Product,P4436,Variant_Blue-L,61,N/A,N/A
4437,Product,P4437,Variant_Red-M,46,N/A,N/A
4438,Product,P4438,Variant_Red-L,17,N/A,N/A
4439,Product,P4439,Variant_Red-M,71,N/A,N/A
4440,Product,P4440,Variant_Red-L,105,N/A,N/A
4441,Product,P4441,Variant_Red-L,56,N/A,N/A
4442,Product,P4442,Variant_Blue-L,60,N/A,N/A
4443,Product,P4443,Variant_Blue-L,59,N/A,N/A
4444,Product,P4444,Variant_Blue-M,100,N/A,N/A
4445,Product,P4445,Variant_Red-L,82,N/A,N/A
4446,Product,P4446,Variant_Blue-L,109,N/A,N/A
4447,Product,P4447,Variant_Blue-M,91,N/A,N/A
4448,Product,P4448,Variant_Red-L,104,N/A,N/A
4449,Product,P4449,Variant_Blue-M,18,N/A,N/A
4450,Product,P4450,Variant_Blue-L,18,N/A,N/A
4451,Product,P4451,Variant_Red-L,63,N/A,N/A
4452,Product,P4452,Variant_Red-L,83,N/A,N/A
4453,Product,P4453,Variant_Red-M,55,N/A,N/A
4454,Product,P4454,Variant_Blue-L,45,N/A,N/A
4455,Product,P4455,Variant_Red-M,21,N/A,N/A
4456,Product,P4456,Variant_Red-L,38,N/A,N/A
4457,Product,P4457,Variant_Red-L,77,N/A,N/A
4458,Product,P4458,Variant_Blue-L,23,N/A,N/A
4459,Product,P4459,Variant_Red-L,64,N/A,N/A
4460,Product,P4460,Variant_Red-L,106,N/A,N/A
4461,Product,P4461,Variant_Blue-M,83,N/A,N/A
4462,Product,P4462,Variant_Red-M,46,N/A,N/A
4463,Product,P4463,Variant_Red-M,108,N/A,N/A
4464,Product,P4464,Variant_Red-M,63,N/A,N/A
4465,Product,P4465,Variant_Red-M,13,N/A,N/A
4466,Product,P4466,Variant_Blue-L,83,N/A,N/A
4467,Product,P4467,Variant_Blue-M,72,N/A,N/A
4468,Product,P4468,Variant_Blue-L,58,N/A,N/A
4469,Product,P4469,Variant_Red-M,105,N/A,N/A
4470,Product,P4470,Variant_Red-M,91,N/A,N/A
4471,Product,P4471,Variant_Blue-M,14,N/A,N/A
4472,Product,P4472,Variant_Red-L,102,N/A,N/A
4473,Product,P4473,Variant_Red-L,98,N/A,N/A
4474,Product,P4474,Variant_Blue-L,61,N/A,N/A
4475,Product,P4475,Variant_Red-M,48,N/A,N/A
4476,Product,P4476,Variant_Blue-L,78,N/A,N/A
4477,Product,P4477,Variant_Red-L,109,N/A,N/A
4478,Product,P4478,Variant_Red-M,58,N/A,N/A
4479,Product,P4479,Variant_Red-L,69,N/A,N/A
4480,Product,P4480,Variant_Red-M,98,N/A,N/A
4481,Product,P4481,Variant_Blue-M,106,N/A,N/A
4482,Product,P4482,Variant_Red-M,106,N/A,N/A
4483,Product,P4483,Variant_Red-M,53,N/A,N/A
4484,Product,P4484,Variant_Red-L,14,N/A,N/A
4485,Product,P4485,Variant_Blue-M,64,N/A,N/A
4486,Product,P4486,Variant_Red-L,31,N/A,N/A
4487,Product,P4487,Variant_Red-L,44,N/A,N/A
4488,Product,P4488,Variant_Red-L,49,N/A,N/A
4489,Product,P4489,Variant_Blue-M,60,N/A,N/A
4490,Product,P4490,Variant_Red-L,107,N/A,N/A
4491,Product,P4491,Variant_Blue-M,29,N/A,N/A
4492,Product,P4492,Variant_Blue-L,65,N/A,N/A
4493,Product,P4493,Variant_Blue-L,12,N/A,N/A
4494,Product,P4494,Variant_Red-L,94,N/A,N/A
4495,Product,P4495,Variant_Red-L,44,N/A,N/A
4496,Product,P4496,Variant_Blue-L,31,N/A,N/A
4497,Product,P4497,Variant_Red-M,89,N/A,N/A
4498,Product,P4498,Variant_Blue-M,53,N/A,N/A
4499,Product,P4499,Variant_Red-M,75,N/A,N/A
4500,Product,P4500,Variant_Blue-M,69,N/A,N/A
4501,Product,P4501,Variant_Blue-L,81,N/A,N/A
4502,Product,P4502,Variant_Red-M,16,N/A,N/A
4503,Product,P4503,Variant_Red-M,77,N/A,N/A
4504,Product,P4504,Variant_Red-M,95,N/A,N/A
4505,Product,P4505,Variant_Blue-L,47,N/A,N/A
4506,Product,P4506,Variant_Red-L,95,N/A,N/A
4507,Product,P4507,Variant_Red-M,46,N/A,N/A
4508,Product,P4508,Variant_Red-L,38,N/A,N/A
4509,Product,P4509,Variant_Blue-M,37,N/A,N/A
4510,Product,P4510,Variant_Blue-M,20,N/A,N/A
4511,Product,P4511,Variant_Red-M,26,N/A,N/A
4512,Product,P4512,Variant_Red-L,69,N/A,N/A
4513,Product,P4513,Variant_Blue-M,95,N/A,N/A
4514,Product,P4514,Variant_Blue-L,18,N/A,N/A
4515,Product,P4515,Variant_Blue-L,10,N/A,N/A
4516,Product,P4516,Variant_Red-M,84,N/A,N/A
4517,Product,P4517,Variant_Red-M,91,N/A,N/A
4518,Product,P4518,Variant_Blue-L,50,N/A,N/A
4519,Product,P4519,Variant_Red-M,34,N/A,N/A
4520,Product,P4520,Variant_Red-M,46,N/A,N/A
4521,Product,P4521,Variant_Red-M,36,N/A,N/A
4522,Product,P4522,Variant_Red-L,28,N/A,N/A
4523,Product,P4523,Variant_Blue-M,43,N/A,N/A
4524,Product,P4524,Variant_Blue-M,42,N/A,N/A
4525,Product,P4525,Variant_Red-M,58,N/A,N/A
4526,Product,P4526,Variant_Blue-L,84,N/A,N/A
4527,Product,P4527,Variant_Blue-M,36,N/A,N/A
4528,Product,P4528,Variant_Blue-L,54,N/A,N/A
4529,Product,P4529,Variant_Red-M,64,N/A,N/A
4530,Product,P4530,Variant_Red-M,38,N/A,N/A
4531,Product,P4531,Variant_Blue-L,89,N/A,N/A
4532,Product,P4532,Variant_Red-M,103,N/A,N/A
4533,Product,P4533,Variant_Red-M,46,N/A,N/A
4534,Product,P4534,Variant_Blue-M,66,N/A,N/A
4535,Product,P4535,Variant_Red-M,59,N/A,N/A
4536,Product,P4536,Variant_Red-L,13,N/A,N/A
4537,Product,P4537,Variant_Blue-M,103,N/A,N/A
4538,Product,P4538,Variant_Red-L,36,N/A,N/A
4539,Product,P4539,Variant_Blue-M,12,N/A,N/A
4540,Product,P4540,Variant_Red-L,38,N/A,N/A
4541,Product,P4541,Variant_Blue-L,31,N/A,N/A
4542,Product,P4542,Variant_Red-L,50,N/A,N/A
4543,Product,P4543,Variant_Blue-M,57,N/A,N/A
4544,Product,P4544,Variant_Red-M,20,N/A,N/A
4545,Product,P4545,Variant_Red-L,73,N/A,N/A
4546,Product,P4546,Variant_Red-M,20,N/A,N/A
4547,Product,P4547,Variant_Blue-L,94,N/A,N/A
4548,Product,P4548,Variant_Blue-L,48,N/A,N/A
4549,Product,P4549,Variant_Red-L,59,N/A,N/A
4550,Product,P4550,Variant_Blue-M,28,N/A,N/A
4551,Product,P4551,Variant_Blue-L,51,N/A,N/A
4552,Product,P4552,Variant_Blue-M,22,N/A,N/A
4553,Product,P4553,Variant_Blue-L,106,N/A,N/A
4554,Product,P4554,Variant_Red-L,109,N/A,N/A
4555,Product,P4555,Variant_Blue-L,40,N/A,N/A
4556,Product,P4556,Variant_Blue-L,85,N/A,N/A
4557,Product,P4557,Variant_Blue-L,70,N/A,N/A
4558,Product,P4558,Variant_Blue-L,96,N/A,N/A
4559,Product,P4559,Variant_Blue-L,37,N/A,N/A
4560,Product,P4560,Variant_Blue-M,85,N/A,N/A
4561,Product,P4561,Variant_Blue-L,67,N/A,N/A
4562,Product,P4562,Variant_Blue-M,82,N/A,N/A
4563,Product,P4563,Variant_Blue-L,53,N/A,N/A
4564,Product,P4564,Variant_Red-M,30,N/A,N/A
4565,Product,P4565,Variant_Blue-M,51,N/A,N/A
4566,Product,P4566,Variant_Blue-M,49,N/A,N/A
4567,Product,P4567,Variant_Blue-L,69,N/A,N/A
4568,Product,P4568,Variant_Red-M,23,N/A,N/A
4569,Product,P4569,Variant_Blue-L,62,N/A,N/A
4570,Product,P4570,Variant_Red-L,33,N/A,N/A
4571,Product,P4571,Variant_Blue-M,80,N/A,N/A
4572,Product,P4572,Variant_Red-M,46,N/A,N/A
4573,Product,P4573,Variant_Red-M,69,N/A,N/A
4574,Product,P4574,Variant_Red-M,92,N/A,N/A
4575,Product,P4575,Variant_Red-M,50,N/A,N/A
4576,Product,P4576,Variant_Red-M,98,N/A,N/A
4577,Product,P4577,Variant_Blue-M,22,N/A,N/A
4578,Product,P4578,Variant_Red-M,101,N/A,N/A
4579,Product,P4579,Variant_Blue-M,67,N/A,N/A
