RecordID,EntityType,Name,Detail,Price_Quantity,Phone_Status
4697,Product,Product_4697,Color-Size-Variant,55345,N/A
4698,Product,Product_4698,Color-Size-Variant,591867,N/A
4699,Product,Product_4699,Color-Size-Variant,722027,N/A
4700,User,User_4700,Address_District_3,0,0929574870_Valid
4701,Order,OrderID_5701,Voucher_Applied_true,2,N/A
4702,User,User_4702,Address_District_7,0,0947_Error_MissingDigits
4703,Product,Product_4703,Color-Size-Variant,623463,N/A
4704,Order,OrderID_5704,Voucher_Applied_true,1,N/A
4705,Product,Product_4705,Color-Size-Variant,368029,N/A
4706,Order,OrderID_5706,Voucher_Applied_true,3,N/A
4707,User,User_4707,Address_District_8,0,0924_Error_MissingDigits
4708,Product,Product_4708,Color-Size-Variant,435668,N/A
4709,Order,OrderID_5709,Voucher_Applied_false,1,N/A
4710,User,User_4710,Address_District_7,0,09548_Error_MissingDigits
4711,User,User_4711,Address_District_1,0,0926756932_Valid
4712,User,User_4712,Address_District_3,0,0974814879_Valid
4713,Product,Product_4713,Color-Size-Variant,174867,N/A
4714,User,User_4714,Address_District_9,0,0958065830_Valid
4715,Product,Product_4715,Color-Size-Variant,790697,N/A
4716,Product,Product_4716,Color-Size-Variant,778621,N/A
4717,Product,Product_4717,Color-Size-Variant,957204,N/A
4718,Order,OrderID_5718,Voucher_Applied_false,4,N/A
4719,Order,OrderID_5719,Voucher_Applied_false,2,N/A
4720,User,User_4720,Address_District_1,0,0955672986_Valid
4721,User,User_4721,Address_District_9,0,0916362003_Valid
4722,Product,Product_4722,Color-Size-Variant,444551,N/A
4723,Product,Product_4723,Color-Size-Variant,770789,N/A
4724,Product,Product_4724,Color-Size-Variant,958389,N/A
4725,Product,Product_4725,Color-Size-Variant,444407,N/A
4726,Product,Product_4726,Color-Size-Variant,853088,N/A
4727,User,User_4727,Address_District_6,0,0933546930_Valid
4728,Order,OrderID_5728,Voucher_Applied_false,2,N/A
4729,Order,OrderID_5729,Voucher_Applied_true,5,N/A
4730,User,User_4730,Address_District_6,0,0957007741_Valid
4731,Product,Product_4731,Color-Size-Variant,691057,N/A
4732,Order,OrderID_5732,Voucher_Applied_true,3,N/A
4733,Order,OrderID_5733,Voucher_Applied_false,4,N/A
4734,Order,OrderID_5734,Voucher_Applied_false,2,N/A
4735,Product,Product_4735,Color-Size-Variant,663591,N/A
4736,Product,Product_4736,Color-Size-Variant,449898,N/A
4737,User,User_4737,Address_District_0,0,0999305337_Valid
4738,User,User_4738,Address_District_7,0,0944988839_Valid
4739,User,User_4739,Address_District_9,0,0919527447_Valid
4740,User,User_4740,Address_District_0,0,0928851315_Valid
4741,Order,OrderID_5741,Voucher_Applied_false,2,N/A
4742,Product,Product_4742,Color-Size-Variant,709574,N/A
4743,User,User_4743,Address_District_6,0,0993285789_Valid
4744,Product,Product_4744,Color-Size-Variant,64441,N/A
4745,User,User_4745,Address_District_8,0,0996503196_Valid
4746,Product,Product_4746,Color-Size-Variant,844285,N/A
4747,Product,Product_4747,Color-Size-Variant,820844,N/A
4748,Product,Product_4748,Color-Size-Variant,869348,N/A
4749,User,User_4749,Address_District_8,0,0976499534_Valid
4750,Order,OrderID_5750,Voucher_Applied_false,4,N/A
4751,User,User_4751,Address_District_4,0,0960883633_Valid
4752,User,User_4752,Address_District_0,0,0928923232_Valid
4753,Order,OrderID_5753,Voucher_Applied_true,3,N/A
4754,Product,Product_4754,Color-Size-Variant,17731,N/A
4755,Product,Product_4755,Color-Size-Variant,915507,N/A
4756,Order,OrderID_5756,Voucher_Applied_true,3,N/A
4757,Product,Product_4757,Color-Size-Variant,864071,N/A
4758,Product,Product_4758,Color-Size-Variant,820627,N/A
4759,Product,Product_4759,Color-Size-Variant,590586,N/A
4760,Order,OrderID_5760,Voucher_Applied_true,2,N/A
4761,User,User_4761,Address_District_8,0,0916904419_Valid
4762,User,User_4762,Address_District_5,0,0952_Error_MissingDigits
4763,Order,OrderID_5763,Voucher_Applied_true,1,N/A
4764,Product,Product_4764,Color-Size-Variant,503376,N/A
4765,User,User_4765,Address_District_7,0,0929559407_Valid
4766,User,User_4766,Address_District_3,0,0977236382_Valid
4767,Product,Product_4767,Color-Size-Variant,610019,N/A
4768,Order,OrderID_5768,Voucher_Applied_true,5,N/A
4769,User,User_4769,Address_District_3,0,0917953991_Valid
4770,User,User_4770,Address_District_8,0,0975025226_Valid
4771,User,User_4771,Address_District_8,0,0923708271_Valid
4772,Order,OrderID_5772,Voucher_Applied_false,2,N/A
4773,Product,Product_4773,Color-Size-Variant,660303,N/A
4774,User,User_4774,Address_District_4,0,0965891424_Valid
4775,Order,OrderID_5775,Voucher_Applied_false,4,N/A
4776,User,User_4776,Address_District_9,0,0922039521_Valid
4777,Product,Product_4777,Color-Size-Variant,566400,N/A
4778,Order,OrderID_5778,Voucher_Applied_true,3,N/A
4779,Product,Product_4779,Color-Size-Variant,675528,N/A
4780,Order,OrderID_5780,Voucher_Applied_false,3,N/A
4781,Product,Product_4781,Color-Size-Variant,856363,N/A
4782,User,User_4782,Address_District_0,0,0987780120_Valid
4783,Product,Product_4783,Color-Size-Variant,639642,N/A
4784,Product,Product_4784,Color-Size-Variant,861770,N/A
4785,User,User_4785,Address_District_7,0,0978788030_Valid
4786,User,User_4786,Address_District_1,0,0957372192_Valid
4787,Order,OrderID_5787,Voucher_Applied_true,1,N/A
4788,Order,OrderID_5788,Voucher_Applied_true,4,N/A
4789,Order,OrderID_5789,Voucher_Applied_true,2,N/A
4790,User,User_4790,Address_District_5,0,0966470212_Valid
4791,User,User_4791,Address_District_2,0,0989491599_Valid
4792,User,User_4792,Address_District_4,0,0950059792_Valid
4793,Product,Product_4793,Color-Size-Variant,483285,N/A
4794,Order,OrderID_5794,Voucher_Applied_false,5,N/A
4795,User,User_4795,Address_District_3,0,0984410772_Valid
4796,Product,Product_4796,Color-Size-Variant,703544,N/A
4797,User,User_4797,Address_District_7,0,0939504670_Valid
4798,User,User_4798,Address_District_7,0,0983699140_Valid
4799,Product,Product_4799,Color-Size-Variant,843697,N/A
4800,User,User_4800,Address_District_0,0,0916581069_Valid
4801,Order,OrderID_5801,Voucher_Applied_false,4,N/A
4802,Order,OrderID_5802,Voucher_Applied_true,3,N/A
4803,Product,Product_4803,Color-Size-Variant,234339,N/A
4804,Product,Product_4804,Color-Size-Variant,615122,N/A
4805,Order,OrderID_5805,Voucher_Applied_false,5,N/A
4806,Product,Product_4806,Color-Size-Variant,166383,N/A
4807,Product,Product_4807,Color-Size-Variant,791594,N/A
4808,User,User_4808,Address_District_4,0,0917805933_Valid
4809,Order,OrderID_5809,Voucher_Applied_true,3,N/A
4810,User,User_4810,Address_District_5,0,0985051916_Valid
4811,User,User_4811,Address_District_7,0,0957477290_Valid
4812,User,User_4812,Address_District_0,0,0967124327_Valid
4813,Order,OrderID_5813,Voucher_Applied_true,3,N/A
4814,Product,Product_4814,Color-Size-Variant,26922,N/A
4815,User,User_4815,Address_District_3,0,0921021588_Valid
4816,Order,OrderID_5816,Voucher_Applied_true,2,N/A
4817,User,User_4817,Address_District_7,0,0945422029_Valid
4818,Order,OrderID_5818,Voucher_Applied_false,3,N/A
4819,Order,OrderID_5819,Voucher_Applied_false,5,N/A
4820,Order,OrderID_5820,Voucher_Applied_true,1,N/A
4821,User,User_4821,Address_District_2,0,0922512094_Valid
4822,User,User_4822,Address_District_4,0,0911159832_Valid
4823,Product,Product_4823,Color-Size-Variant,47711,N/A
4824,User,User_4824,Address_District_7,0,0991498642_Valid
4825,Order,OrderID_5825,Voucher_Applied_true,2,N/A
4826,Order,OrderID_5826,Voucher_Applied_false,4,N/A
4827,Order,OrderID_5827,Voucher_Applied_true,5,N/A
4828,Order,OrderID_5828,Voucher_Applied_true,5,N/A
4829,User,User_4829,Address_District_1,0,0962085822_Valid
4830,Product,Product_4830,Color-Size-Variant,623338,N/A
4831,Product,Product_4831,Color-Size-Variant,77685,N/A
4832,Product,Product_4832,Color-Size-Variant,319836,N/A
4833,Order,OrderID_5833,Voucher_Applied_true,1,N/A
4834,User,User_4834,Address_District_5,0,0997363842_Valid
4835,User,User_4835,Address_District_7,0,0959847310_Valid
4836,Order,OrderID_5836,Voucher_Applied_true,2,N/A
4837,Order,OrderID_5837,Voucher_Applied_true,3,N/A
4838,User,User_4838,Address_District_8,0,0937866826_Valid
4839,User,User_4839,Address_District_5,0,0943591316_Valid
4840,Order,OrderID_5840,Voucher_Applied_false,5,N/A
4841,User,User_4841,Address_District_4,0,0990394885_Valid
4842,Product,Product_4842,Color-Size-Variant,586118,N/A
4843,Order,OrderID_5843,Voucher_Applied_true,2,N/A
4844,Product,Product_4844,Color-Size-Variant,293698,N/A
4845,Order,OrderID_5845,Voucher_Applied_false,3,N/A
4846,Order,OrderID_5846,Voucher_Applied_true,4,N/A
4847,Product,Product_4847,Color-Size-Variant,77094,N/A
4848,User,User_4848,Address_District_0,0,0938434642_Valid
4849,Order,OrderID_5849,Voucher_Applied_true,2,N/A
4850,User,User_4850,Address_District_9,0,0936622178_Valid
4851,User,User_4851,Address_District_3,0,0971040242_Valid
4852,Product,Product_4852,Color-Size-Variant,725796,N/A
4853,User,User_4853,Address_District_1,0,0940537990_Valid
4854,Product,Product_4854,Color-Size-Variant,387770,N/A
4855,Order,OrderID_5855,Voucher_Applied_false,5,N/A
4856,Order,OrderID_5856,Voucher_Applied_false,2,N/A
4857,Product,Product_4857,Color-Size-Variant,675488,N/A
4858,User,User_4858,Address_District_7,0,0929744438_Valid
4859,User,User_4859,Address_District_8,0,0961631044_Valid
4860,Order,OrderID_5860,Voucher_Applied_false,2,N/A
4861,Order,OrderID_5861,Voucher_Applied_true,5,N/A
4862,User,User_4862,Address_District_3,0,0978061396_Valid
4863,User,User_4863,Address_District_8,0,0953849352_Valid
4864,Product,Product_4864,Color-Size-Variant,422419,N/A
4865,Order,OrderID_5865,Voucher_Applied_true,2,N/A
4866,Order,OrderID_5866,Voucher_Applied_true,2,N/A
4867,Product,Product_4867,Color-Size-Variant,396089,N/A
4868,Product,Product_4868,Color-Size-Variant,399816,N/A
4869,Order,OrderID_5869,Voucher_Applied_false,1,N/A
4870,Product,Product_4870,Color-Size-Variant,931278,N/A
4871,Product,Product_4871,Color-Size-Variant,489384,N/A
4872,User,User_4872,Address_District_7,0,0972640793_Valid
4873,Order,OrderID_5873,Voucher_Applied_true,3,N/A
4874,Product,Product_4874,Color-Size-Variant,484748,N/A
4875,Order,OrderID_5875,Voucher_Applied_true,1,N/A
4876,User,User_4876,Address_District_0,0,0912965261_Valid
4877,Order,OrderID_5877,Voucher_Applied_false,3,N/A
4878,Order,OrderID_5878,Voucher_Applied_false,4,N/A
4879,Product,Product_4879,Color-Size-Variant,259740,N/A
4880,User,User_4880,Address_District_8,0,0957359589_Valid
4881,Order,OrderID_5881,Voucher_Applied_true,2,N/A
4882,Order,OrderID_5882,Voucher_Applied_false,5,N/A
4883,Order,OrderID_5883,Voucher_Applied_true,5,N/A
4884,Order,OrderID_5884,Voucher_Applied_false,2,N/A
4885,Product,Product_4885,Color-Size-Variant,655128,N/A
4886,Order,OrderID_5886,Voucher_Applied_true,3,N/A
4887,Product,Product_4887,Color-Size-Variant,609201,N/A
4888,Order,OrderID_5888,Voucher_Applied_false,5,N/A
4889,Order,OrderID_5889,Voucher_Applied_false,5,N/A
4890,User,User_4890,Address_District_2,0,0925078799_Valid
4891,Product,Product_4891,Color-Size-Variant,732812,N/A
4892,User,User_4892,Address_District_3,0,0978153964_Valid
4893,Order,OrderID_5893,Voucher_Applied_false,4,N/A
4894,Order,OrderID_5894,Voucher_Applied_true,2,N/A
4895,Order,OrderID_5895,Voucher_Applied_false,3,N/A
4896,Product,Product_4896,Color-Size-Variant,831387,N/A
4897,Order,OrderID_5897,Voucher_Applied_false,3,N/A
4898,User,User_4898,Address_District_9,0,0960055399_Valid
4899,Product,Product_4899,Color-Size-Variant,374476,N/A
4900,Product,Product_4900,Color-Size-Variant,458395,N/A
4901,Product,Product_4901,Color-Size-Variant,675322,N/A
4902,Order,OrderID_5902,Voucher_Applied_false,5,N/A
4903,Order,OrderID_5903,Voucher_Applied_true,3,N/A
4904,Product,Product_4904,Color-Size-Variant,409856,N/A
4905,Product,Product_4905,Color-Size-Variant,120137,N/A
4906,User,User_4906,Address_District_8,0,0945695610_Valid
4907,Product,Product_4907,Color-Size-Variant,861002,N/A
4908,Product,Product_4908,Color-Size-Variant,965537,N/A
4909,Order,OrderID_5909,Voucher_Applied_false,4,N/A
4910,User,User_4910,Address_District_9,0,0948955235_Valid
4911,User,User_4911,Address_District_6,0,0927238791_Valid
4912,Order,OrderID_5912,Voucher_Applied_false,5,N/A
4913,Product,Product_4913,Color-Size-Variant,536655,N/A
4914,Product,Product_4914,Color-Size-Variant,54021,N/A
4915,User,User_4915,Address_District_8,0,0948996894_Valid
4916,User,User_4916,Address_District_1,0,0940055926_Valid
4917,Order,OrderID_5917,Voucher_Applied_false,3,N/A
4918,Product,Product_4918,Color-Size-Variant,261086,N/A
4919,Product,Product_4919,Color-Size-Variant,792340,N/A
4920,User,User_4920,Address_District_9,0,0994280261_Valid
4921,Product,Product_4921,Color-Size-Variant,827258,N/A
4922,Order,OrderID_5922,Voucher_Applied_true,1,N/A
4923,Order,OrderID_5923,Voucher_Applied_false,1,N/A
4924,Product,Product_4924,Color-Size-Variant,305481,N/A
4925,Product,Product_4925,Color-Size-Variant,66498,N/A
4926,User,User_4926,Address_District_9,0,0948665644_Valid
4927,User,User_4927,Address_District_2,0,0971653949_Valid
4928,Order,OrderID_5928,Voucher_Applied_false,4,N/A
4929,Product,Product_4929,Color-Size-Variant,188962,N/A
4930,Product,Product_4930,Color-Size-Variant,748160,N/A
4931,Order,OrderID_5931,Voucher_Applied_false,5,N/A
4932,Order,OrderID_5932,Voucher_Applied_false,4,N/A
4933,Order,OrderID_5933,Voucher_Applied_false,3,N/A
4934,Product,Product_4934,Color-Size-Variant,441315,N/A
4935,Order,OrderID_5935,Voucher_Applied_false,3,N/A
4936,Order,OrderID_5936,Voucher_Applied_false,5,N/A
4937,Order,OrderID_5937,Voucher_Applied_false,3,N/A
4938,User,User_4938,Address_District_7,0,0933155607_Valid
4939,Product,Product_4939,Color-Size-Variant,242206,N/A
4940,User,User_4940,Address_District_3,0,0926163501_Valid
4941,Product,Product_4941,Color-Size-Variant,360928,N/A
4942,Product,Product_4942,Color-Size-Variant,741313,N/A
4943,Product,Product_4943,Color-Size-Variant,523532,N/A
4944,Order,OrderID_5944,Voucher_Applied_true,3,N/A
4945,Product,Product_4945,Color-Size-Variant,445192,N/A
4946,Product,Product_4946,Color-Size-Variant,509693,N/A
4947,Order,OrderID_5947,Voucher_Applied_true,3,N/A
4948,Order,OrderID_5948,Voucher_Applied_true,5,N/A
4949,Product,Product_4949,Color-Size-Variant,115301,N/A
4950,Product,Product_4950,Color-Size-Variant,829699,N/A
4951,Order,OrderID_5951,Voucher_Applied_true,3,N/A
4952,Order,OrderID_5952,Voucher_Applied_false,1,N/A
4953,User,User_4953,Address_District_0,0,0964265667_Valid
4954,Product,Product_4954,Color-Size-Variant,736609,N/A
4955,Product,Product_4955,Color-Size-Variant,817617,N/A
4956,Order,OrderID_5956,Voucher_Applied_true,1,N/A
4957,Order,OrderID_5957,Voucher_Applied_false,4,N/A
4958,Product,Product_4958,Color-Size-Variant,273414,N/A
4959,Product,Product_4959,Color-Size-Variant,397153,N/A
4960,Product,Product_4960,Color-Size-Variant,846390,N/A
4961,Order,OrderID_5961,Voucher_Applied_false,3,N/A
4962,Order,OrderID_5962,Voucher_Applied_true,4,N/A
4963,User,User_4963,Address_District_4,0,0968013447_Valid
4964,Product,Product_4964,Color-Size-Variant,85940,N/A
4965,Product,Product_4965,Color-Size-Variant,837290,N/A
4966,Product,Product_4966,Color-Size-Variant,141900,N/A
4967,Order,OrderID_5967,Voucher_Applied_false,2,N/A
4968,Product,Product_4968,Color-Size-Variant,646039,N/A
4969,Order,OrderID_5969,Voucher_Applied_false,4,N/A
4970,Order,OrderID_5970,Voucher_Applied_true,5,N/A
4971,Order,OrderID_5971,Voucher_Applied_false,2,N/A
4972,Product,Product_4972,Color-Size-Variant,743880,N/A
4973,Order,OrderID_5973,Voucher_Applied_true,4,N/A
4974,Product,Product_4974,Color-Size-Variant,823888,N/A
4975,User,User_4975,Address_District_9,0,0963954_Error_MissingDigits
4976,Order,OrderID_5976,Voucher_Applied_false,5,N/A
4977,Product,Product_4977,Color-Size-Variant,949681,N/A
4978,Product,Product_4978,Color-Size-Variant,363139,N/A
4979,Product,Product_4979,Color-Size-Variant,975177,N/A
4980,Order,OrderID_5980,Voucher_Applied_true,3,N/A
4981,User,User_4981,Address_District_2,0,0917359136_Valid
4982,User,User_4982,Address_District_3,0,0940201423_Valid
4983,Order,OrderID_5983,Voucher_Applied_true,2,N/A
4984,Order,OrderID_5984,Voucher_Applied_true,2,N/A
4985,Order,OrderID_5985,Voucher_Applied_false,4,N/A
4986,Order,OrderID_5986,Voucher_Applied_true,4,N/A
4987,Order,OrderID_5987,Voucher_Applied_true,1,N/A
4988,User,User_4988,Address_District_2,0,0962414710_Valid
4989,Order,OrderID_5989,Voucher_Applied_true,1,N/A
4990,Product,Product_4990,Color-Size-Variant,907657,N/A
4991,Order,OrderID_5991,Voucher_Applied_true,2,N/A
4992,Product,Product_4992,Color-Size-Variant,70253,N/A
4993,User,User_4993,Address_District_9,0,0911001318_Valid
4994,User,User_4994,Address_District_1,0,0978476023_Valid
4995,Product,Product_4995,Color-Size-Variant,606269,N/A
4996,User,User_4996,Address_District_0,0,0936009430_Valid
4997,User,User_4997,Address_District_1,0,0928573276_Valid
4998,Order,OrderID_5998,Voucher_Applied_false,3,N/A
4999,User,User_4999,Address_District_5,0,0927291152_Valid
5000,User,User_5000,Address_District_5,0,0977268559_Valid
5001,Product,Product_5001,Color-Size-Variant,367724,N/A
5002,Order,OrderID_6002,Voucher_Applied_false,5,N/A
5003,User,User_5003,Address_District_0,0,098515_Error_MissingDigits
5004,Order,OrderID_6004,Voucher_Applied_true,1,N/A
5005,Product,Product_5005,Color-Size-Variant,20518,N/A
5006,Order,OrderID_6006,Voucher_Applied_false,3,N/A
5007,Product,Product_5007,Color-Size-Variant,618640,N/A
5008,Order,OrderID_6008,Voucher_Applied_false,2,N/A
5009,Order,OrderID_6009,Voucher_Applied_false,2,N/A
5010,Order,OrderID_6010,Voucher_Applied_false,3,N/A
5011,User,User_5011,Address_District_9,0,0959410998_Valid
5012,User,User_5012,Address_District_9,0,0998308416_Valid
5013,Product,Product_5013,Color-Size-Variant,242328,N/A
5014,User,User_5014,Address_District_2,0,0922478260_Valid
5015,Product,Product_5015,Color-Size-Variant,110331,N/A
5016,Order,OrderID_6016,Voucher_Applied_true,1,N/A
5017,Order,OrderID_6017,Voucher_Applied_false,2,N/A
5018,Order,OrderID_6018,Voucher_Applied_true,4,N/A
5019,Product,Product_5019,Color-Size-Variant,824413,N/A
5020,Order,OrderID_6020,Voucher_Applied_false,5,N/A
5021,Order,OrderID_6021,Voucher_Applied_true,1,N/A
5022,Product,Product_5022,Color-Size-Variant,848425,N/A
5023,User,User_5023,Address_District_2,0,0919795243_Valid
5024,User,User_5024,Address_District_6,0,0991327869_Valid
5025,Product,Product_5025,Color-Size-Variant,973986,N/A
5026,Order,OrderID_6026,Voucher_Applied_true,1,N/A
5027,User,User_5027,Address_District_1,0,0921774084_Valid
5028,Order,OrderID_6028,Voucher_Applied_false,4,N/A
5029,User,User_5029,Address_District_7,0,0974510295_Valid
5030,Order,OrderID_6030,Voucher_Applied_true,5,N/A
5031,User,User_5031,Address_District_9,0,0961402954_Valid
5032,User,User_5032,Address_District_1,0,0915283983_Valid
5033,Product,Product_5033,Color-Size-Variant,851411,N/A
5034,Order,OrderID_6034,Voucher_Applied_false,1,N/A
5035,Order,OrderID_6035,Voucher_Applied_false,2,N/A
5036,Order,OrderID_6036,Voucher_Applied_false,3,N/A
5037,Order,OrderID_6037,Voucher_Applied_true,1,N/A
5038,Product,Product_5038,Color-Size-Variant,921248,N/A
5039,Product,Product_5039,Color-Size-Variant,752293,N/A
5040,Product,Product_5040,Color-Size-Variant,426794,N/A
5041,User,User_5041,Address_District_2,0,0960275404_Valid
5042,Order,OrderID_6042,Voucher_Applied_true,4,N/A
5043,Product,Product_5043,Color-Size-Variant,868192,N/A
5044,User,User_5044,Address_District_3,0,0990096269_Valid
5045,User,User_5045,Address_District_4,0,0968555680_Valid
5046,Order,OrderID_6046,Voucher_Applied_true,4,N/A
5047,Product,Product_5047,Color-Size-Variant,982899,N/A
5048,Product,Product_5048,Color-Size-Variant,956126,N/A
5049,User,User_5049,Address_District_6,0,0973050005_Valid
5050,User,User_5050,Address_District_1,0,0933695428_Valid
5051,Product,Product_5051,Color-Size-Variant,94420,N/A
5052,User,User_5052,Address_District_0,0,0965145766_Valid
5053,Product,Product_5053,Color-Size-Variant,311212,N/A
5054,Product,Product_5054,Color-Size-Variant,1000725,N/A
5055,Product,Product_5055,Color-Size-Variant,654390,N/A
5056,User,User_5056,Address_District_3,0,0934853353_Valid
5057,User,User_5057,Address_District_8,0,0939111750_Valid
5058,User,User_5058,Address_District_3,0,0953977643_Valid
5059,User,User_5059,Address_District_1,0,0918520724_Valid
5060,User,User_5060,Address_District_7,0,0958630003_Valid
5061,Order,OrderID_6061,Voucher_Applied_false,5,N/A
5062,Product,Product_5062,Color-Size-Variant,438989,N/A
5063,Product,Product_5063,Color-Size-Variant,973102,N/A
5064,Product,Product_5064,Color-Size-Variant,320036,N/A
5065,User,User_5065,Address_District_3,0,0982350840_Valid
5066,User,User_5066,Address_District_6,0,0990585840_Valid
5067,Product,Product_5067,Color-Size-Variant,518153,N/A
5068,Product,Product_5068,Color-Size-Variant,633149,N/A
5069,Order,OrderID_6069,Voucher_Applied_false,3,N/A
5070,Product,Product_5070,Color-Size-Variant,370312,N/A
5071,Product,Product_5071,Color-Size-Variant,133659,N/A
5072,Product,Product_5072,Color-Size-Variant,690716,N/A
5073,User,User_5073,Address_District_1,0,0990700925_Valid
5074,Product,Product_5074,Color-Size-Variant,204056,N/A
5075,User,User_5075,Address_District_9,0,0965332900_Valid
5076,User,User_5076,Address_District_4,0,0936801257_Valid
5077,User,User_5077,Address_District_9,0,0975720961_Valid
5078,User,User_5078,Address_District_1,0,0988944398_Valid
5079,Product,Product_5079,Color-Size-Variant,951830,N/A
5080,Product,Product_5080,Color-Size-Variant,972733,N/A
5081,Order,OrderID_6081,Voucher_Applied_true,5,N/A
5082,User,User_5082,Address_District_3,0,0989743960_Valid
5083,Order,OrderID_6083,Voucher_Applied_false,3,N/A
5084,Order,OrderID_6084,Voucher_Applied_false,4,N/A
5085,Order,OrderID_6085,Voucher_Applied_true,4,N/A
5086,Product,Product_5086,Color-Size-Variant,323381,N/A
5087,Product,Product_5087,Color-Size-Variant,378354,N/A
5088,Order,OrderID_6088,Voucher_Applied_false,5,N/A
5089,Order,OrderID_6089,Voucher_Applied_false,2,N/A
5090,Order,OrderID_6090,Voucher_Applied_false,1,N/A
5091,Product,Product_5091,Color-Size-Variant,145601,N/A
5092,User,User_5092,Address_District_5,0,09206_Error_MissingDigits
5093,Product,Product_5093,Color-Size-Variant,580999,N/A
5094,User,User_5094,Address_District_3,0,0912681857_Valid
5095,Order,OrderID_6095,Voucher_Applied_false,4,N/A
5096,Product,Product_5096,Color-Size-Variant,742519,N/A
5097,User,User_5097,Address_District_9,0,0950058221_Valid
5098,Product,Product_5098,Color-Size-Variant,524425,N/A
5099,Order,OrderID_6099,Voucher_Applied_true,3,N/A
5100,Product,Product_5100,Color-Size-Variant,382205,N/A
5101,User,User_5101,Address_District_4,0,0946090398_Valid
5102,Order,OrderID_6102,Voucher_Applied_true,4,N/A
5103,Product,Product_5103,Color-Size-Variant,289834,N/A
5104,User,User_5104,Address_District_6,0,0929086273_Valid
5105,Order,OrderID_6105,Voucher_Applied_false,5,N/A
5106,Product,Product_5106,Color-Size-Variant,857697,N/A
5107,Order,OrderID_6107,Voucher_Applied_true,3,N/A
5108,Order,OrderID_6108,Voucher_Applied_false,5,N/A
5109,Order,OrderID_6109,Voucher_Applied_true,4,N/A
5110,Order,OrderID_6110,Voucher_Applied_true,2,N/A
5111,Order,OrderID_6111,Voucher_Applied_true,2,N/A
5112,Order,OrderID_6112,Voucher_Applied_true,3,N/A
5113,Order,OrderID_6113,Voucher_Applied_true,5,N/A
5114,Product,Product_5114,Color-Size-Variant,170318,N/A
5115,User,User_5115,Address_District_3,0,0927470232_Valid
5116,Order,OrderID_6116,Voucher_Applied_false,4,N/A
5117,Order,OrderID_6117,Voucher_Applied_true,2,N/A
5118,User,User_5118,Address_District_9,0,0968442291_Valid
5119,Product,Product_5119,Color-Size-Variant,242196,N/A
5120,Product,Product_5120,Color-Size-Variant,961637,N/A
5121,Product,Product_5121,Color-Size-Variant,94868,N/A
5122,Order,OrderID_6122,Voucher_Applied_false,2,N/A
5123,Product,Product_5123,Color-Size-Variant,579279,N/A
5124,User,User_5124,Address_District_4,0,0923794317_Valid
5125,User,User_5125,Address_District_4,0,0997774448_Valid
5126,Product,Product_5126,Color-Size-Variant,520811,N/A
5127,Product,Product_5127,Color-Size-Variant,386835,N/A
5128,Order,OrderID_6128,Voucher_Applied_false,5,N/A
5129,User,User_5129,Address_District_2,0,0945175859_Valid
5130,User,User_5130,Address_District_8,0,0990560496_Valid
5131,Product,Product_5131,Color-Size-Variant,561844,N/A
5132,Product,Product_5132,Color-Size-Variant,395397,N/A
5133,Order,OrderID_6133,Voucher_Applied_false,5,N/A
5134,Product,Product_5134,Color-Size-Variant,1000261,N/A
5135,User,User_5135,Address_District_1,0,0954739704_Valid
5136,Product,Product_5136,Color-Size-Variant,345760,N/A
5137,Order,OrderID_6137,Voucher_Applied_false,2,N/A
5138,Product,Product_5138,Color-Size-Variant,534397,N/A
5139,User,User_5139,Address_District_3,0,0936334154_Valid
5140,User,User_5140,Address_District_1,0,0977453711_Valid
5141,Order,OrderID_6141,Voucher_Applied_false,4,N/A
5142,User,User_5142,Address_District_6,0,0951748836_Valid
5143,User,User_5143,Address_District_1,0,0992281287_Valid
5144,Product,Product_5144,Color-Size-Variant,976134,N/A
5145,User,User_5145,Address_District_8,0,0937699239_Valid
5146,Order,OrderID_6146,Voucher_Applied_true,3,N/A
5147,Order,OrderID_6147,Voucher_Applied_false,1,N/A
5148,User,User_5148,Address_District_0,0,0970322925_Valid
5149,User,User_5149,Address_District_3,0,0968634175_Valid
5150,User,User_5150,Address_District_0,0,0960_Error_MissingDigits
5151,User,User_5151,Address_District_1,0,0927844311_Valid
5152,User,User_5152,Address_District_8,0,0937974320_Valid
5153,Product,Product_5153,Color-Size-Variant,337764,N/A
5154,Product,Product_5154,Color-Size-Variant,39780,N/A
5155,Product,Product_5155,Color-Size-Variant,82982,N/A
5156,Order,OrderID_6156,Voucher_Applied_true,5,N/A
5157,Order,OrderID_6157,Voucher_Applied_true,2,N/A
5158,Order,OrderID_6158,Voucher_Applied_true,4,N/A
5159,Order,OrderID_6159,Voucher_Applied_false,3,N/A
5160,User,User_5160,Address_District_8,0,0982034832_Valid
5161,Product,Product_5161,Color-Size-Variant,764052,N/A
5162,Product,Product_5162,Color-Size-Variant,653510,N/A
5163,Product,Product_5163,Color-Size-Variant,738622,N/A
5164,Product,Product_5164,Color-Size-Variant,117270,N/A
5165,Order,OrderID_6165,Voucher_Applied_true,4,N/A
5166,User,User_5166,Address_District_5,0,0965722558_Valid
5167,Product,Product_5167,Color-Size-Variant,773659,N/A
5168,Order,OrderID_6168,Voucher_Applied_true,3,N/A
5169,User,User_5169,Address_District_6,0,0936206295_Valid
5170,Order,OrderID_6170,Voucher_Applied_false,3,N/A
